date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index
2016-01-06 9:00:00,None,79,4,211,4,4,269.84,0,0,1,Clear,5104,253
2016-01-06 11:00:00,None,80,4,218,1,1,271.66,0,0,1,Clear,4568,156
2016-01-06 12:00:00,None,84,3,229,9,9,272.56,0,0,90,Clouds,4699,284
2016-01-06 13:00:00,None,84,3,235,4,4,273.2,0.25,0,90,Rain,4889,86
2016-01-06 15:00:00,None,88,3,244,6,6,273.41,0,0,90,Clouds,5623,117
2016-01-06 17:00:00,None,83,3,276,5,5,273.26,0,0,90,Haze,6071,120
2016-01-06 17:00:00,None,89,2,277,8,8,273.26,0,0,90,Snow,6071,134
2016-01-06 19:00:00,None,87,2,302,2,2,272.65,0,0,90,Snow,2815,102
2016-01-06 19:00:00,None,90,3,139,6,6,272.65,0,0,90,Mist,2815,246
2016-01-06 21:00:00,None,86,2,226,9,9,272.47,0,0.25,90,Snow,2077,257
2016-01-06 21:00:00,None,88,3,125,7,7,272.47,0,0.25,90,Mist,2077,152
2016-01-06 23:00:00,None,79,3,174,7,7,272.39,0,0,90,Snow,926,218
2016-01-06 23:00:00,None,84,4,24,6,6,272.39,0,0,90,Mist,926,32
2016-01-06 23:00:00,None,78,4,23,1,1,272.39,0,0,90,Rain,926,19
2016-01-07 0:00:00,None,79,4,26,7,7,272.54,0,0,75,Mist,558,265
2016-01-07 0:00:00,None,71,4,23,3,3,272.54,0,0,75,Snow,558,186
2016-01-07 1:00:00,None,69,4,25,6,6,272.49,0,0,75,Mist,323,263
2016-01-07 1:00:00,None,68,4,26,4,4,272.49,0,0,75,Snow,323,299
2016-01-07 2:00:00,None,66,4,28,1,1,272.54,0,0,40,Mist,315,104
2016-01-07 2:00:00,None,65,4,29,7,7,272.54,0,0,40,Snow,315,89
2016-01-07 3:00:00,None,66,5,41,8,8,272.49,0,0,90,Mist,524,227
2016-01-07 3:00:00,None,63,5,38,3,3,272.49,0,0,90,Snow,524,218
2016-01-07 4:00:00,None,64,5,47,2,2,272.49,0,0,90,Snow,1081,109
2016-01-07 4:00:00,None,64,5,46,9,9,272.49,0,0,90,Mist,1081,32
2016-01-07 5:00:00,None,64,5,58,2,2,272.54,0,0,90,Mist,2842,290
2016-01-07 5:00:00,None,64,5,60,7,7,272.54,0,0,90,Snow,2842,206
2016-01-07 7:00:00,None,62,6,58,4,4,272.59,0,0,90,Mist,6270,256
2016-01-07 7:00:00,None,63,6,61,2,2,272.59,0,0,90,Snow,6270,99
2016-01-07 9:00:00,None,62,6,60,5,5,272.68,0,0,90,Mist,4839,262
2016-01-07 9:00:00,None,63,6,59,8,8,272.68,0,0,90,Rain,4839,15
2016-01-07 9:00:00,None,61,6,58,2,2,272.68,0,0,90,Snow,4839,28
2016-01-07 11:00:00,None,61,6,57,1,1,273.35,0,0,90,Mist,4517,284
2016-01-07 11:00:00,None,62,6,56,5,5,273.35,0,0,90,Snow,4517,119
2016-01-07 12:00:00,None,62,6,55,6,6,273.74,0,0.06,90,Snow,4879,104
2016-01-07 12:00:00,None,62,6,54,8,8,273.74,0,0.06,90,Mist,4879,96
2016-01-07 13:00:00,None,60,6,52,3,3,273.74,0,0,90,Mist,4738,22
2016-01-07 13:00:00,None,62,6,51,9,9,273.74,0,0,90,Snow,4738,204
2016-01-07 15:00:00,None,61,6,50,4,4,273.8,0,0.06,90,Snow,5811,85
2016-01-07 15:00:00,None,61,6,42,6,6,273.8,0,0.06,90,Mist,5811,238
2016-01-07 16:00:00,None,59,6,42,1,1,273.74,0,0.13,90,Snow,6438,168
2016-01-07 16:00:00,None,59,6,36,8,8,273.74,0,0.13,90,Mist,6438,32
2016-01-07 19:00:00,None,57,5,27,9,9,273.68,0,0,90,Mist,3099,214
2016-01-07 19:00:00,None,57,5,23,6,6,273.68,0,0,90,Snow,3099,249
2016-01-07 21:00:00,None,56,5,15,8,8,273.54,0,0,90,Mist,2910,204
2016-01-07 23:00:00,None,60,5,16,4,4,273.52,0,0.1,90,Snow,1241,208
2016-01-07 23:00:00,None,56,5,5,1,1,273.52,0,0.1,90,Mist,1241,147
2016-01-08 0:00:00,None,59,4,3,6,6,273.35,0,0.06,75,Snow,628,232
2016-01-08 0:00:00,None,59,4,177,6,6,273.35,0,0.06,75,Mist,628,224
2016-01-08 0:00:00,None,62,4,116,2,2,273.35,0,0.06,75,Fog,628,17
2016-01-08 0:00:00,None,63,3,232,2,2,273.35,0,0.06,75,Rain,628,225
2016-01-08 1:00:00,None,66,3,153,6,6,273.28,0,0.17,90,Snow,359,293
2016-01-08 1:00:00,None,66,2,333,6,6,273.28,0,0.17,90,Mist,359,264
2016-01-08 1:00:00,None,69,2,320,5,5,273.28,0,0.17,90,Rain,359,214
2016-01-08 3:00:00,None,66,2,294,6,6,273.22,0,0.08,90,Snow,401,170
2016-01-08 3:00:00,None,70,1,284,5,5,273.22,0,0.08,90,Mist,401,123
2016-01-08 4:00:00,None,70,1,262,7,7,273.02,0,0,90,Snow,815,254
2016-01-08 4:00:00,None,68,1,255,3,3,273.02,0,0,90,Mist,815,212
2016-01-08 5:00:00,None,67,1,228,5,5,273.08,0,0,90,Snow,2547,226
2016-01-08 5:00:00,None,66,1,216,2,2,273.08,0,0,90,Mist,2547,154
2016-01-08 7:00:00,None,66,2,232,6,6,272.91,0,0,90,Mist,5960,143
2016-01-08 7:00:00,None,64,2,211,6,6,272.91,0,0,90,Snow,5960,183
2016-01-08 9:00:00,None,63,3,217,1,1,272.98,0,0,90,Mist,4749,279
2016-01-08 9:00:00,None,61,2,210,4,4,272.98,0,0,90,Snow,4749,174
2016-01-08 10:00:00,None,61,3,221,3,3,273.71,0,0,90,Mist,4428,116
2016-01-08 10:00:00,None,60,3,218,9,9,273.71,0,0,90,Snow,4428,257
2016-01-08 12:00:00,None,62,3,219,4,4,273.92,0,0,90,Mist,4879,38
2016-01-08 12:00:00,None,60,3,215,8,8,273.92,0,0,90,Snow,4879,229
2016-01-08 13:00:00,None,61,3,215,6,6,273.8,0,0.25,90,Snow,4933,218
2016-01-08 13:00:00,None,68,3,215,7,7,273.8,0,0.25,90,Mist,4933,58
2016-01-08 15:00:00,None,67,3,215,8,8,273.67,0,0.13,90,Snow,5548,11
2016-01-08 15:00:00,None,72,3,215,2,2,273.67,0,0.13,90,Mist,5548,207
2016-01-08 17:00:00,None,69,3,217,4,4,272.56,0,0,90,Snow,5982,98
2016-01-08 17:00:00,None,76,3,216,9,9,272.56,0,0,90,Mist,5982,220
2016-01-08 19:00:00,None,76,3,218,4,4,271.33,0,0,90,Snow,3233,79
2016-01-08 19:00:00,None,73,2,227,6,6,271.33,0,0,90,Mist,3233,202
2016-01-08 21:00:00,None,73,2,226,1,1,270.15,0,0,90,Snow,2506,55
2016-01-08 21:00:00,None,71,2,232,6,6,270.15,0,0,90,Mist,2506,72
2016-01-08 21:00:00,None,68,2,244,1,1,270.15,0,0,90,Haze,2506,128
2016-01-08 23:00:00,None,66,1,249,1,1,268.64,0,0,90,Snow,1514,235
2016-01-09 0:00:00,None,64,1,258,1,1,266.47,0,0,90,Clouds,1107,36
2016-01-09 1:00:00,None,71,1,232,8,8,264.72,0,0,90,Snow,690,200
2016-01-09 2:00:00,None,65,1,254,3,3,263.8,0,0,90,Snow,480,288
2016-01-09 4:00:00,None,69,1,239,7,7,261.09,0,0,90,Snow,273,237
2016-01-09 6:00:00,None,66,1,179,6,6,259.73,0,0,90,Snow,850,233
2016-01-09 8:00:00,None,72,1,180,8,8,258.9,0,0,90,Clouds,1885,67
2016-01-09 10:00:00,None,71,1,135,7,7,259.09,0,0,90,Clouds,3908,218
2016-01-09 12:00:00,None,77,1,118,5,5,258.99,0,0,90,Snow,4984,151
2016-01-09 12:00:00,None,75,2,64,2,2,258.99,0,0,90,Haze,4984,159
2016-01-09 12:00:00,None,79,2,38,1,1,258.99,0,0,90,Mist,4984,26
2016-01-09 14:00:00,None,75,1,51,4,4,258.46,0,0,90,Snow,4570,249
2016-01-09 14:00:00,None,82,1,12,4,4,258.46,0,0,90,Haze,4570,47
2016-01-09 16:00:00,None,81,1,13,4,4,257.36,0,0,75,Clouds,4237,296
2016-01-09 18:00:00,None,81,2,173,8,8,256.33,0,0,40,Clouds,3861,107
2016-01-09 20:00:00,None,79,1,120,1,1,255.2,0,0,1,Clear,2491,67
2016-01-09 22:00:00,None,79,2,227,9,9,253.62,0,0,1,Clear,2172,26
2016-01-10 0:00:00,None,82,2,165,2,2,251.95,0,0,1,Clear,1107,129
2016-01-10 2:00:00,None,80,2,329,5,5,251.15,0,0,1,Clear,480,32
2016-01-10 4:00:00,None,82,2,323,1,1,250.29,0,0,1,Clear,273,219
2016-01-10 6:00:00,None,81,2,318,5,5,249.48,0,0,1,Clear,748,222
2016-01-10 8:00:00,None,83,2,312,7,7,249.22,0,0,1,Clear,1721,157
2016-01-10 9:00:00,None,83,2,307,4,4,250.36,0,0,1,Clear,2779,105
2016-01-10 10:00:00,None,83,3,315,5,5,251.15,0,0,1,Clear,3919,269
2016-01-10 11:00:00,None,83,3,305,1,1,252.44,0,0,1,Clear,3973,82
2016-01-10 12:00:00,None,83,3,309,3,3,253.08,0,0,1,Clear,3393,58
2016-01-10 13:00:00,None,80,4,311,6,6,254.28,0,0,1,Clear,3258,231
2016-01-10 15:00:00,None,81,4,315,3,3,254.82,0,0,1,Clear,3601,291
2016-01-10 17:00:00,None,79,4,318,7,7,254.65,0,0,1,Clear,3240,41
2016-01-10 19:00:00,None,76,5,315,2,2,251.83,0,0,1,Clear,2501,37
2016-01-10 21:00:00,None,75,5,320,6,6,249.87,0,0,5,Clear,2941,177
2016-01-10 23:00:00,None,72,6,319,4,4,248.88,0,0,75,Clouds,805,46
2016-01-11 0:00:00,None,70,6,317,1,1,248.08,0,0,1,Clear,483,243
2016-01-11 1:00:00,None,67,6,316,6,6,248.22,0,0,90,Mist,269,188
2016-01-11 1:00:00,None,64,7,315,7,7,248.22,0,0,90,Snow,269,66
2016-01-11 3:00:00,None,61,6,319,8,8,248.51,0,0,1,Mist,284,242
2016-01-11 3:00:00,None,59,6,316,8,8,248.51,0,0,1,Haze,284,81
2016-01-11 3:00:00,None,55,6,318,9,9,248.51,0,0,1,Snow,284,204
2016-01-11 4:00:00,None,65,5,310,1,1,248.22,0,0,1,Clear,830,12
2016-01-11 6:00:00,None,57,5,316,1,1,248.42,0,0,1,Snow,4873,211
2016-01-11 6:00:00,None,62,4,311,3,3,248.42,0,0,1,Haze,4873,200
2016-01-11 8:00:00,None,52,3,290,5,5,248.61,0,0,75,Haze,5494,216
2016-01-11 8:00:00,None,63,2,291,6,6,248.61,0,0,75,Snow,5494,120
2016-01-11 10:00:00,None,58,1,275,8,8,250.99,0,0,40,Haze,3921,60
2016-01-11 10:00:00,None,62,3,252,1,1,250.99,0,0,40,Mist,3921,247
2016-01-11 10:00:00,None,54,1,239,1,1,250.99,0,0,40,Snow,3921,143
2016-01-11 11:00:00,None,56,2,218,2,2,255.21,0,0,40,Snow,4135,290
2016-01-11 13:00:00,None,54,1,219,2,2,256.35,0,0,1,Snow,4477,235
2016-01-11 15:00:00,None,57,2,191,7,7,257.75,0,0,90,Haze,5540,35
2016-01-11 15:00:00,None,56,2,185,5,5,257.75,0,0,90,Mist,5540,225
2016-01-11 17:00:00,None,62,4,193,5,5,257.93,0,0,90,Snow,5310,89
2016-01-11 19:00:00,None,59,3,182,5,5,258.08,0,0,90,Snow,2535,30
2016-01-11 21:00:00,None,63,4,185,7,7,258.3,0,0,40,Snow,1963,231
2016-01-11 22:00:00,None,61,4,195,7,7,256.65,0,0,90,Haze,1215,58
2016-01-11 22:00:00,None,68,5,196,1,1,256.65,0,0,90,Snow,1215,69
2016-01-12 0:00:00,None,68,6,203,3,3,256.36,0,0,20,Snow,484,251
2016-01-12 0:00:00,None,70,6,207,3,3,256.36,0,0,20,Haze,484,28
2016-01-12 1:00:00,None,70,7,216,8,8,255.55,0,0,1,Snow,326,87
2016-01-12 3:00:00,None,71,7,221,4,4,254.95,0,0,1,Snow,331,140
2016-01-12 4:00:00,None,73,6,217,9,9,253.69,0,0,1,Clear,863,223
2016-01-12 5:00:00,None,74,6,225,1,1,253.29,0,0,1,Clear,2577,137
2016-01-12 6:00:00,None,76,5,224,8,8,252.35,0,0,1,Clear,5285,116
2016-01-12 8:00:00,None,75,5,223,9,9,251.95,0,0,1,Clear,5207,190
2016-01-12 10:00:00,None,78,4,222,2,2,252.36,0,0,1,Clear,4070,203
2016-01-12 11:00:00,None,78,4,221,3,3,254.42,0,0,1,Clear,4221,54
2016-01-12 13:00:00,None,77,4,223,3,3,255.48,0,0,1,Clear,4636,66
2016-01-12 15:00:00,None,77,4,221,3,3,256.86,0,0,1,Clear,5638,192
2016-01-12 17:00:00,None,76,3,222,9,9,256.44,0,0,5,Clear,6062,284
2016-01-12 19:00:00,None,80,3,212,9,9,254.29,0,0,1,Clear,2972,14
2016-01-12 21:00:00,None,77,3,216,8,8,253.44,0,0,1,Clear,3424,163
2016-01-12 23:00:00,None,79,2,210,5,5,252.72,0,0,1,Clear,1049,28
2016-01-13 0:00:00,None,76,2,182,5,5,252.14,0,0,1,Clear,655,40
2016-01-13 2:00:00,None,79,1,183,1,1,251.51,0,0,1,Snow,486,156
2016-01-13 4:00:00,None,78,1,162,4,4,252.72,0,0,40,Clouds,948,134
2016-01-13 6:00:00,None,80,2,164,9,9,254.61,0,0,90,Clouds,5587,34
2016-01-13 8:00:00,None,77,1,135,4,4,254.96,0,0,90,Clouds,6191,162
2016-01-13 10:00:00,None,78,1,130,8,8,258.14,0,0,90,Snow,4222,246
2016-01-13 10:00:00,None,80,2,132,5,5,258.14,0,0,90,Haze,4222,223
2016-01-13 12:00:00,None,81,2,124,3,3,262.14,0,0,90,Clouds,4639,150
2016-01-13 14:00:00,None,82,2,124,7,7,265.65,0,0,75,Clouds,5167,152
2016-01-13 16:00:00,None,82,2,131,1,1,266.94,0,0,1,Haze,6636,32
2016-01-13 18:00:00,None,84,2,128,2,2,265.52,0,0,1,Haze,4648,293
2016-01-13 20:00:00,None,84,2,133,3,3,263.62,0,0,1,Haze,2702,121
2016-01-13 22:00:00,None,85,2,132,3,3,263.22,0,0,75,Haze,1587,278
2016-01-13 22:00:00,None,85,2,139,1,1,263.22,0,0,75,Mist,1587,105
2016-01-13 23:00:00,None,85,1,139,9,9,263.08,0,0,1,Haze,1049,181
2016-01-13 23:00:00,None,83,2,157,5,5,263.08,0,0,1,Mist,1049,244
2016-01-14 1:00:00,None,84,1,152,8,8,264.22,0,0,40,Mist,351,96
2016-01-14 1:00:00,None,83,1,164,4,4,264.22,0,0,40,Haze,351,207
2016-01-14 4:00:00,None,76,1,138,4,4,265.08,0,0,75,Haze,835,230
2016-01-14 4:00:00,None,76,1,163,1,1,265.08,0,0,75,Mist,835,152
2016-01-14 6:00:00,None,71,2,149,2,2,265.15,0,0,90,Haze,5136,69
2016-01-14 8:00:00,None,79,1,134,1,1,265.65,0,0,40,Haze,5714,298
2016-01-14 8:00:00,None,70,1,121,6,6,265.65,0,0,40,Mist,5714,11
2016-01-14 10:00:00,None,73,1,107,1,1,266.08,0,0,90,Haze,4297,162
2016-01-14 10:00:00,None,68,2,120,6,6,266.08,0,0,90,Mist,4297,263
2016-01-14 12:00:00,None,74,2,96,2,2,268.08,0,0,90,Haze,4754,68
2016-01-14 12:00:00,None,72,2,100,3,3,268.08,0,0,90,Mist,4754,260
2016-01-14 14:00:00,None,82,2,100,9,9,269.51,0,0,90,Mist,5462,34
2016-01-14 14:00:00,None,76,3,105,6,6,269.51,0,0,90,Haze,5462,142
2016-01-14 16:00:00,None,81,4,107,6,6,269.58,0,0,90,Haze,6713,252
2016-01-14 16:00:00,None,75,4,113,9,9,269.58,0,0,90,Mist,6713,71
2016-01-14 18:00:00,None,84,4,113,9,9,269.15,0,0,90,Mist,4437,113
2016-01-14 18:00:00,None,82,4,117,1,1,269.15,0,0,90,Haze,4437,87
2016-01-14 20:00:00,None,84,3,121,5,5,269.22,0,0,90,Mist,2826,218
2016-01-14 20:00:00,None,80,4,126,4,4,269.22,0,0,90,Haze,2826,114
2016-01-14 22:00:00,None,80,3,129,4,4,268.94,0,0,75,Mist,1871,100
2016-01-14 22:00:00,None,84,3,88,2,2,268.94,0,0,75,Haze,1871,173
2016-01-15 0:00:00,None,83,3,106,9,9,268.58,0,0,90,Mist,753,124
2016-01-15 0:00:00,None,86,2,80,5,5,268.58,0,0,90,Haze,753,159
2016-01-15 0:00:00,None,78,2,86,6,6,268.58,0,0,90,Snow,753,242
2016-01-15 1:00:00,None,85,2,48,8,8,268.29,0,0,90,Mist,481,95
2016-01-15 4:00:00,None,80,2,44,9,9,267.58,0,0,90,Mist,829,37
2016-01-15 4:00:00,None,89,2,39,5,5,267.58,0,0,90,Haze,829,57
2016-01-15 4:00:00,None,80,1,35,3,3,267.58,0,0,90,Snow,829,197
2016-01-15 6:00:00,None,85,1,30,8,8,267.22,0,0,90,Mist,5394,93
2016-01-15 6:00:00,None,79,2,28,4,4,267.22,0,0,90,Snow,5394,72
2016-01-15 8:00:00,None,87,1,23,9,9,267.01,0,0,90,Mist,5502,11
2016-01-15 8:00:00,None,85,2,20,2,2,267.01,0,0,90,Snow,5502,288
2016-01-15 10:00:00,None,89,2,22,1,1,266.63,0,0,90,Snow,4447,60
2016-01-15 12:00:00,None,85,2,17,5,5,266.02,0,0,90,Clouds,5154,235
2016-01-15 14:00:00,None,87,2,18,2,2,267.01,0,0,90,Clouds,5563,89
2016-01-15 16:00:00,None,83,3,23,6,6,266.79,0,0,1,Clear,6483,255
2016-01-15 18:00:00,None,87,3,22,5,5,265.82,0,0,1,Clear,4799,215
2016-01-15 20:00:00,None,85,3,26,6,6,265.09,0,0,40,Clouds,2942,125
2016-01-15 22:00:00,None,86,3,31,9,9,262.86,0,0,90,Clouds,3324,266
2016-01-15 23:00:00,None,83,4,34,3,3,262.01,0,0,90,Clouds,1700,24
2016-01-16 0:00:00,None,83,4,39,4,4,261.73,0,0,90,Clouds,1467,226
2016-01-16 1:00:00,None,81,4,35,4,4,261.28,0,0,75,Clouds,1033,52
2016-01-16 2:00:00,None,81,4,43,7,7,259.8,0,0,40,Clouds,738,112
2016-01-16 5:00:00,None,80,4,42,5,5,257.3,0,0,1,Clear,688,72
2016-01-16 6:00:00,None,80,3,41,7,7,255.22,0,0,1,Clear,1211,240
2016-01-16 7:00:00,None,78,3,40,4,4,254.68,0,0,40,Clouds,1870,247
2016-01-16 8:00:00,None,78,3,39,6,6,254.51,0,0,40,Clouds,2603,259
2016-01-16 10:00:00,None,78,4,40,7,7,255.22,0,0,90,Clouds,3746,87
2016-01-16 11:00:00,None,77,3,39,1,1,255.35,0,0,90,Snow,4207,92
2016-01-16 11:00:00,None,77,3,39,4,4,255.35,0,0,90,Haze,4207,163
2016-01-16 12:00:00,None,78,3,42,9,9,255.51,0,0,90,Snow,4601,239
2016-01-16 12:00:00,None,78,3,42,5,5,255.51,0,0,90,Haze,4601,106
2016-01-16 14:00:00,None,78,3,44,7,7,255.87,0,0,75,Haze,4632,183
2016-01-16 16:00:00,None,81,3,38,4,4,255.15,0,0,1,Clear,4636,149
2016-01-16 18:00:00,None,80,3,43,2,2,253.46,0,0,1,Clear,3917,102
2016-01-16 20:00:00,None,82,2,39,6,6,252.22,0,0,5,Clear,2683,149
2016-01-16 22:00:00,None,77,3,40,7,7,251.35,0,0,1,Clear,2349,38
2016-01-16 23:00:00,None,81,2,35,4,4,250.35,0,0,1,Clear,2082,70
2016-01-17 0:00:00,None,79,2,34,9,9,250.15,0,0,1,Clear,1065,50
2016-01-17 2:00:00,None,79,2,43,1,1,248.75,0,0,1,Clear,644,157
2016-01-17 3:00:00,None,75,2,39,9,9,248.41,0,0,1,Clear,343,256
2016-01-17 4:00:00,None,75,2,45,4,4,248.28,0,0,90,Haze,466,167
2016-01-17 6:00:00,None,80,2,45,7,7,247.68,0,0,40,Clouds,929,255
2016-01-17 7:00:00,None,77,1,53,3,3,247.15,0,0,1,Clear,1430,188
2016-01-17 8:00:00,None,80,1,55,4,4,247.15,0,0,1,Clear,1988,267
2016-01-17 9:00:00,None,75,1,53,5,5,248.68,0,0,5,Clear,2524,227
2016-01-17 10:00:00,None,81,1,56,6,6,249.29,0,0,1,Clear,2857,165
2016-01-17 11:00:00,None,78,1,56,2,2,251.15,0,0,1,Clear,3172,129
2016-01-17 13:00:00,None,81,1,62,8,8,252.88,0,0,5,Clear,3954,273
2016-01-17 14:00:00,None,77,1,60,4,4,253.44,0,0,1,Clear,3746,296
2016-01-17 16:00:00,None,78,1,63,6,6,253.87,0,0,1,Clear,3749,48
2016-01-17 18:00:00,None,70,2,75,6,6,252.87,0,0,1,Clear,2891,197
2016-01-17 20:00:00,None,74,1,76,3,3,251.54,0,0,1,Clear,2084,251
2016-01-17 22:00:00,None,69,2,84,2,2,250.87,0,0,1,Clear,1284,92
2016-01-17 23:00:00,None,79,2,102,2,2,249.93,0,0,1,Clear,977,214
2016-01-18 1:00:00,None,68,3,107,6,6,249.35,0,0,1,Clear,335,153
2016-01-18 2:00:00,None,73,3,122,7,7,248.62,0,0,1,Clear,263,288
2016-01-18 5:00:00,None,71,2,112,6,6,248.08,0,0,1,Clear,2124,191
2016-01-18 6:00:00,None,78,2,135,1,1,248.28,0,0,90,Clouds,4199,21
2016-01-18 7:00:00,None,78,2,133,2,2,248.68,0,0,90,Clouds,4193,66
2016-01-18 8:00:00,None,82,3,140,6,6,249.65,0,0,90,Clouds,3497,163
2016-01-18 9:00:00,None,81,2,135,1,1,250.41,0,0,90,Clouds,3709,101
2016-01-18 11:00:00,None,84,3,139,8,8,252.14,0,0,90,Clouds,3919,99
2016-01-18 12:00:00,None,82,3,136,3,3,254.54,0,0,90,Clouds,4133,13
2016-01-18 14:00:00,None,86,4,142,5,5,255.55,0,0,90,Clouds,4738,230
2016-01-18 16:00:00,None,86,4,141,3,3,256.15,0,0,75,Clouds,4883,153
2016-01-18 18:00:00,None,86,5,149,1,1,254.51,0,0,1,Clear,3669,31
2016-01-18 20:00:00,None,86,5,145,7,7,252.09,0,0,1,Clear,2141,201
2016-01-18 22:00:00,None,86,6,150,3,3,251.22,0,0,1,Clear,1416,116
2016-01-19 0:00:00,None,88,5,156,1,1,250.75,0,0,1,Haze,775,229
2016-01-19 2:00:00,None,88,6,161,2,2,250.69,0,0,1,Clear,520,248
2016-01-19 4:00:00,None,90,6,166,3,3,250.36,0,0,1,Clear,1144,227
2016-01-19 6:00:00,None,87,6,162,9,9,249.75,0,0,1,Clear,5669,48
2016-01-19 8:00:00,None,90,6,171,4,4,249.49,0,0,1,Clear,5883,254
2016-01-19 10:00:00,None,89,5,170,2,2,251.88,0,0,1,Clear,4416,159
2016-01-19 12:00:00,None,92,4,179,3,3,256.55,0,0,1,Clear,4757,39
2016-01-19 14:00:00,None,90,4,175,8,8,258.51,0,0,40,Clouds,5079,170
2016-01-19 16:00:00,None,92,2,180,2,2,259.15,0,0,90,Clouds,6735,113
2016-01-19 18:00:00,None,90,5,237,2,2,259.43,0,0,90,Clouds,4510,167
2016-01-19 20:00:00,None,93,2,225,1,1,259.5,0,0,90,Snow,2660,143
2016-01-19 21:00:00,None,93,3,265,7,7,259.58,0,0,90,Snow,2388,63
2016-01-19 23:00:00,None,92,4,251,3,3,259.72,0,0,90,Snow,997,45
2016-01-20 1:00:00,None,92,5,308,2,2,260.01,0,0,90,Snow,319,140
2016-01-20 2:00:00,None,91,6,311,5,5,260.5,0,0,90,Snow,254,89
2016-01-20 2:00:00,None,86,6,312,9,9,260.5,0,0,90,Mist,254,281
2016-01-20 3:00:00,None,87,7,317,4,4,260.48,0,0,90,Snow,345,129
2016-01-20 3:00:00,None,83,8,318,3,3,260.48,0,0,90,Mist,345,143
2016-01-20 5:00:00,None,84,8,318,3,3,261.01,0,0,90,Snow,2593,214
2016-01-20 7:00:00,None,79,8,320,6,6,261.82,0,0,90,Snow,5705,274
2016-01-20 7:00:00,None,78,8,320,9,9,261.82,0,0,90,Mist,5705,242
2016-01-20 9:00:00,None,75,8,320,6,6,262.65,0,0,90,Snow,5122,37
2016-01-20 9:00:00,None,75,8,320,9,9,262.65,0,0,90,Mist,5122,67
2016-01-20 10:00:00,None,72,8,319,6,6,264.08,0,0,90,Haze,4402,38
2016-01-20 10:00:00,None,73,8,318,5,5,264.08,0,0,90,Snow,4402,42
2016-01-20 10:00:00,None,69,8,318,3,3,264.08,0,0,90,Mist,4402,117
2016-01-20 12:00:00,None,69,8,317,7,7,265.36,0,0,90,Haze,4688,281
2016-01-20 12:00:00,None,67,8,320,3,3,265.36,0,0,90,Mist,4688,200
2016-01-20 12:00:00,None,68,8,317,1,1,265.36,0,0,90,Snow,4688,90
2016-01-20 13:00:00,None,66,8,319,2,2,266.15,0,0,90,Mist,4740,91
2016-01-20 13:00:00,None,67,8,327,8,8,266.15,0,0,90,Haze,4740,105
2016-01-20 15:00:00,None,64,8,326,4,4,266.58,0,0,90,Mist,5661,155
2016-01-20 15:00:00,None,64,8,331,6,6,266.58,0,0,90,Haze,5661,66
2016-01-20 17:00:00,None,61,8,335,1,1,266.76,0,0,90,Haze,6494,227
2016-01-20 17:00:00,None,62,8,341,3,3,266.76,0,0,90,Mist,6494,251
2016-01-20 19:00:00,None,59,8,345,9,9,266.86,0,0,90,Haze,3183,293
2016-01-20 19:00:00,None,63,7,342,2,2,266.86,0,0,90,Snow,3183,177
2016-01-20 21:00:00,None,59,7,349,6,6,267.15,0,0,90,Mist,2338,145
2016-01-20 23:00:00,None,61,7,348,8,8,267.08,0,0,75,Haze,1017,150
2016-01-20 23:00:00,None,61,6,345,3,3,267.08,0,0,75,Mist,1017,181
2016-01-21 0:00:00,None,63,5,346,2,2,267.15,0,0,90,Mist,539,56
2016-01-21 0:00:00,None,64,4,344,7,7,267.15,0,0,90,Haze,539,19
2016-01-21 1:00:00,None,63,5,338,3,3,267.22,0,0,90,Haze,335,204
2016-01-21 1:00:00,None,64,4,337,5,5,267.22,0,0,90,Mist,335,24
2016-01-21 3:00:00,None,63,3,333,6,6,267.39,0,0,90,Mist,319,225
2016-01-21 3:00:00,None,67,3,340,2,2,267.39,0,0,90,Haze,319,198
2016-01-21 4:00:00,None,65,3,332,8,8,267.57,0,0,90,Mist,874,262
2016-01-21 4:00:00,None,67,2,335,2,2,267.57,0,0,90,Haze,874,61
2016-01-21 7:00:00,None,66,3,304,9,9,267.58,0,0,90,Mist,6227,68
2016-01-21 7:00:00,None,69,2,318,3,3,267.58,0,0,90,Haze,6227,185
2016-01-21 9:00:00,None,68,2,299,6,6,267.5,0,0,90,Mist,4823,135
2016-01-21 9:00:00,None,68,2,284,5,5,267.5,0,0,90,Haze,4823,51
2016-01-21 9:00:00,None,68,2,262,1,1,267.5,0,0,90,Snow,4823,263
2016-01-21 11:00:00,None,67,2,246,2,2,267.8,0,0,90,Haze,4545,75
2016-01-21 11:00:00,None,67,2,240,2,2,267.8,0,0,90,Mist,4545,67
2016-01-21 11:00:00,None,66,2,220,6,6,267.8,0,0,90,Snow,4545,136
2016-01-21 12:00:00,None,65,2,211,4,4,267.79,0,0,90,Haze,4906,13
2016-01-21 12:00:00,None,65,2,214,4,4,267.79,0,0,90,Mist,4906,244
2016-01-21 12:00:00,None,64,3,201,1,1,267.79,0,0,90,Snow,4906,41
2016-01-21 14:00:00,None,64,3,200,8,8,267.68,0,0,90,Haze,5246,184
2016-01-21 14:00:00,None,70,3,201,7,7,267.68,0,0,90,Mist,5246,71
2016-01-21 14:00:00,None,67,3,200,8,8,267.68,0,0,90,Snow,5246,235
